"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"date/time: posted date/time of the transaction"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"Note: Reports with start date of Jan 1, 2025 or later are indexed by posted date, include both released and deferred transactions and have two new columns. You may need to update integrations or third-party mappings."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total","Transaction Status","Transaction Release Date"
"Mar 1, 2026 12:21:57 AM PST","25788732721","Order","114-5697454-6537041","332568J","VIVOSUN 4500 GPH Submersible Water Pump, 220W Pond Pump, Ultra Quiet Aquarium Pump with 19FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or","1","amazon.com","Standard Orders","Amazon","GREER","SOUTH CAROLINA","29650","MarketplaceFacilitator","89.99","5.40","0","0","0","0","0","0","0","0","-5.40","-13.50","-9.16","0","0","67.33","Released","Mar 1, 2026 12:21:57 AM PST"
"Mar 1, 2026 12:22:01 AM PST","25788732721","Order","112-2810797-5526654","HR-0001B","VIVOSUN Outdoor Handrail, 3 Step Stair Handrail, 40"" x 36"" Fits 1 to 3 Steps, Wrought Mattle Iron Stair Railing with Curved End and Balusters for Conc","1","amazon.com","Standard Orders","Amazon","HALTOM CITY","TX","76117","MarketplaceFacilitator","77.14","6.36","0","0","0","0","0","0","0","0","-6.36","-11.57","-16.57","0","0","49.00","Released","Mar 1, 2026 12:22:01 AM PST"
"Mar 1, 2026 12:22:16 AM PST","25788732721","Order","114-4045011-0583434","SPray-08L-GJ","VIVOSUN 27oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Green","1","amazon.com","Standard Orders","Amazon","SALT LAKE CITY","UT","84108","MarketplaceFacilitator","17.09","1.44","0","0","0","0","0","0","0","0","-1.44","-2.56","-6.82","0","0","7.71","Released","Mar 1, 2026 12:22:16 AM PST"
"Mar 1, 2026 12:22:25 AM PST","25788732721","Order","113-4690585-1641023","330101NJ","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.com","Standard Orders","Amazon","SALT LAKE CITY","UT","84124","MarketplaceFacilitator","14.99","1.12","0","0","0","0","0","0","0","0","-1.12","-2.25","-4.52","0","0","8.22","Released","Mar 1, 2026 12:22:25 AM PST"
"Mar 1, 2026 12:22:34 AM PST","25788732721","Order","114-2648027-3463452","330101CNJ","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardeni","1","amazon.com","Standard Orders","Amazon","WILMINGTON","MA","01887","MarketplaceFacilitator","24.79","1.55","1.50","0","0","0","0","0","-1.50","0","-1.55","-3.72","-5.47","0","0","15.60","Released","Mar 1, 2026 12:22:34 AM PST"
"Mar 1, 2026 12:22:34 AM PST","25788732721","Order","113-6449259-6124240","VSAW200","VIVOSUN AeroLight Wing AW200, Tunable Spectrum, LED Grow Light 200W with Integrated Circulation Fan, Compatible with App, Used with Controller E42A/E2","1","amazon.com","Standard Orders","Amazon","LA MESA","CA","91942","MarketplaceFacilitator","229.99","19.55","0","0","0","0","0","0","0","0","-19.55","-34.50","-9.95","0","0","185.54","Released","Mar 1, 2026 12:22:34 AM PST"
"Mar 1, 2026 12:22:43 AM PST","25788732721","Order","112-2904438-2592221","330101CNJ","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardeni","1","amazon.com","Standard Orders","Amazon","WILLIS","TX","77318","MarketplaceFacilitator","24.79","2.05","1.00","0","0","0","0","0","-1.00","0","-2.05","-3.72","-5.47","0","0","15.60","Released","Mar 1, 2026 12:22:43 AM PST"
"Mar 1, 2026 12:23:10 AM PST","25788732721","Order","111-3309357-7587464","330101CNJ","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardeni","1","amazon.com","Standard Orders","Amazon","KELLER","TX","76244","MarketplaceFacilitator","24.79","2.05","1.00","0","0","0","0","0","-1.00","0","-2.05","-3.72","-5.47","0","0","15.60","Released","Mar 1, 2026 12:23:10 AM PST"
"Mar 1, 2026 12:23:10 AM PST","25788732721","Order","113-0411557-2372210","330103CNJ","VIVOSUN 48"" x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Garden","1","amazon.com","Standard Orders","Amazon","ACUSHNET","MA","02743","MarketplaceFacilitator","56.99","3.56","0","0","0","0","0","0","0","0","-3.56","-8.55","-10.20","0","0","38.24","Released","Mar 1, 2026 12:23:10 AM PST"
"Mar 1, 2026 12:23:14 AM PST","25788732721","Order","113-7979679-0325810","306214-01","VIVOSUN Hydroponics CO2 Regulator Emitter System with Solenoid Valve Flowmeter for Grow Room Grow Tent Garden","1","amazon.com","Standard Orders","Amazon","OKLAHOMA CITY","OK","73107","MarketplaceFacilitator","39.59","3.41","1.49","0","0","0","0","0","-1.49","0","-3.41","-4.75","-6.53","0","0","28.31","Released","Mar 1, 2026 12:23:14 AM PST"
"Mar 1, 2026 12:23:23 AM PST","25788732721","Order","112-5620978-7424237","RGB-0004","VIVOSUN Elevated Wooden Raised Garden Bed, 46 x 24 x 32 Inches, Mobile Outdoor Planter Box with Storage Shelf and Protective Liner for Outdoor Use, wi","1","amazon.com","Standard Orders","Amazon","TAMPA","FL","33603","MarketplaceFacilitator","94.29","7.07","0","0","0","0","0","0","0","0","-7.07","-14.14","-19.61","0","0","60.54","Released","Mar 1, 2026 12:23:23 AM PST"
"Mar 1, 2026 12:23:31 AM PST","25788732721","Order","112-8807415-2750603","MGG-GS12-U10J","Maygrove 12 Inch Rebar Stakes Heavy Duty 10 Pack, U Shaped Ground Stakes, Galvanized Steel Trampoline Stakes, Tent Anchor Kit Anti-Rust, Drip Hose Win","1","amazon.com","Standard Orders","Amazon","HOFFMAN ESTATES","IL","60169","MarketplaceFacilitator","24.99","2.50","0","0","0","0","0","0","0","0","-2.50","-3.75","-7.85","0","0","13.39","Released","Mar 1, 2026 12:23:31 AM PST"
"Mar 1, 2026 12:24:23 AM PST","25788732721","Order","113-2606093-7561027","VSL-LL200-N","VIVOSUN LumaLight 200W LED Grow Light, Full Spectrum Plant Light, Smart Dimmable & High PPFD for Indoor Plants Seedling Vegetables Bloom, Fits 2×4/3�","1","amazon.com","Standard Orders","Amazon","WONDER LAKE","IL","60097","MarketplaceFacilitator","119.99","9.90","6.80","0","0","0","0","0","-6.80","0","-9.90","-18.00","-9.00","0","0","92.99","Released","Mar 1, 2026 12:24:23 AM PST"
"Mar 1, 2026 12:24:29 AM PST","25788732721","Order","112-2692269-8486649","311001-5x5NJ","VIVOSUN 5-Pack 5 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","ROCHESTER","NY","14622","MarketplaceFacilitator","14.39","1.15","0","0","0","0","0","0","0","0","-1.15","-2.16","-5.47","0","0","6.76","Released","Mar 1, 2026 12:24:29 AM PST"
"Mar 1, 2026 12:24:33 AM PST","25788732721","Order","111-4544669-6369834","VSF-AWD4Wx2","VIVOSUN AeroWave D4, 4"" Grow Tent Clip Fan with Detachable Hook, 3-Speed Strong & Quiet Airflow, Adjustable Airflow Angle for Hydroponics, Circulation","1","amazon.com","Standard Orders","Amazon","HONEOYE FALLS","NY","14472","MarketplaceFacilitator","32.99","2.64","0","0","0","0","0","0","0","0","-2.64","-4.95","-5.33","0","0","22.71","Released","Mar 1, 2026 12:24:33 AM PST"
"Mar 1, 2026 12:24:34 AM PST","25788732721","Order","111-3809466-8162607","311001-2x5NJ","VIVOSUN 5-Pack 2 Gallon Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","DALLAS","TX","75229","MarketplaceFacilitator","12.59","1.04","0.99","0","0","0","0","0","-0.99","0","-1.04","-1.89","-4.13","0","0","6.57","Released","Mar 1, 2026 12:24:34 AM PST"
"Mar 1, 2026 12:25:14 AM PST","25788732721","Order","111-8279379-9081038","332573J","VIVOSUN 210GPH Submersible Pump(800L/H, 8W), Ultra Quiet Water Pump with 3.3ft High Lift, with 5ft Power Cord, 2 Nozzles for Fish Tank, Pond, Aquarium","1","amazon.com","Standard Orders","Amazon","AUSTIN","TX","78712","MarketplaceFacilitator","14.39","0","0","0","0","0","0","0","0","0","0","-2.16","-4.20","0","0","8.03","Released","Mar 1, 2026 12:25:14 AM PST"
"Mar 1, 2026 12:25:39 AM PST","25788732721","Order","114-2124894-9585059","311001-1x5NJ","VIVOSUN 5-Pack 1 Gallon Heavy Duty Thickened Nonwoven Fabric Pots Grow Bags with Handles","1","amazon.com","Standard Orders","Amazon","AGOURA HILLS","CA","91301","MarketplaceFacilitator","11.69","1.14","0","0","0","0","0","0","0","0","-1.14","-1.75","-4.52","0","0","5.42","Released","Mar 1, 2026 12:25:39 AM PST"
"Mar 1, 2026 12:25:44 AM PST","25788732721","Order","113-1425536-0209807","330118NJ","VIVOSUN Digital Heat Mat Thermostat Controller, 40-108 ºF 1000W for Reptiles, Seedlings, Germination, Incubation and Fermentation","1","amazon.com","Standard Orders","Amazon","Geneva","IL","60134","MarketplaceFacilitator","18.99","1.52","0","0","0","0","0","0","0","0","-1.52","-2.85","-4.52","0","0","11.62","Released","Mar 1, 2026 12:25:44 AM PST"
"Mar 1, 2026 12:25:44 AM PST","25788732721","Order","111-3782648-0193854","VSF-AWD4x2","VIVOSUN AeroWave D4, 4"" Grow Tent Clip Fan with Detachable Hook, 3-Speed Strong & Quiet Airflow, Adjustable Airflow Angle for Hydroponics, Circulation","1","amazon.com","Standard Orders","Amazon","SOUTH ELGIN","IL","60177","MarketplaceFacilitator","37.99","3.04","0","0","0","0","0","0","0","0","-3.04","-5.70","-5.33","0","0","26.96","Released","Mar 1, 2026 12:25:44 AM PST"
"Mar 1, 2026 12:25:56 AM PST","25788732721","Order","114-5329428-2884238","311021-20x5NJ","VIVOSUN 5-Pack 20 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","1","amazon.com","Standard Orders","Amazon","GAINESVILLE","FL","32609","MarketplaceFacilitator","23.39","1.75","0","0","0","0","0","0","0","0","-1.75","-3.51","-7.14","0","0","12.74","Released","Mar 1, 2026 12:25:56 AM PST"
"Mar 1, 2026 12:26:03 AM PST","25788732721","Order","111-6927289-9581843","VSL-LRSF50-4","VIVOSUN Lumaray LED Grow Light Bars 16""(4-Bar), Full Spectrum Side Lighting with 60% Red Light up to 25% Yields for Grow Tents, Greenhouses, Magnet Re","1","amazon.com","Standard Orders","Amazon","CAMDEN","OH","45311","MarketplaceFacilitator","80.99","5.58","0","0","0","0","0","0","-4.05","0","-5.58","-11.54","-8.69","0","0","56.71","Released","Mar 1, 2026 12:26:03 AM PST"
"Mar 1, 2026 12:26:05 AM PST","25788732721","Order","114-8674157-5726628","VSV-IFP4C","VIVOSUN 4"" Inline Booster Duct Fan with Speed Regulator, 130 CFM Quiet Exhaust Fan for HVAC Ventilation in Grow Tents, Basements, Bathrooms, Kitchens,","1","amazon.com","Standard Orders","Amazon","JACKSON","NJ","08527","MarketplaceFacilitator","25.39","1.68","0","0","0","0","0","0","0","0","-1.68","-3.81","-5.42","0","0","16.16","Released","Mar 1, 2026 12:26:05 AM PST"
"Mar 1, 2026 12:26:06 AM PST","25788732721","Order","114-3386935-2612252","332021-2","VIVOSUN 2-Pack 30X 60X Illuminated Jewelers Loupe Foldable Magnifier with LED Light for Jewelry Gems Watches Coins Stamps Antiques White","1","amazon.com","Standard Orders","Amazon","Mooresville","NC","28115","MarketplaceFacilitator","13.29","0.93","0","0","0","0","0","0","0","0","-0.93","-1.59","-3.95","0","0","7.75","Released","Mar 1, 2026 12:26:06 AM PST"
"Mar 1, 2026 12:26:30 AM PST","25788732721","Order","111-2874170-5803467","330702-02J","VIVOSUN Trellis Netting Heavy-duty Polyester 5'x30' 1 Pack","1","amazon.com","Standard Orders","Amazon","WHITE PLAINS","NY","10607","MarketplaceFacilitator","8.99","0.75","0","0","0","0","0","0","0","0","-1.50","-2.70","-2.56","0","0","2.98","Released","Mar 1, 2026 12:26:30 AM PST"
"Mar 1, 2026 12:26:30 AM PST","25788732721","Order","111-2874170-5803467","330702-02J","VIVOSUN Trellis Netting Heavy-duty Polyester 5'x30' 1 Pack","1","amazon.com","Standard Orders","Amazon","WHITE PLAINS","NY","10607","","8.99","0.75","0","0","0","0","0","0","0","0","0","0","-2.56","0","0","7.18","Released","Mar 1, 2026 12:26:30 AM PST"
"Mar 1, 2026 12:26:41 AM PST","25788732721","Order","112-3133708-1879458","RP-001","VIVOSUN Self-Watering Planters, 4-Pack 10.5 Inch Compact Rectangular Window Herb Planter Box with 10 PCS Plant Labels, Plant Container for Basil, Flow","1","amazon.com","Standard Orders","Amazon","DES MOINES","WA","98198","MarketplaceFacilitator","26.99","2.81","0","0","0","0","0","0","0","0","-2.81","-4.05","-7.62","0","0","15.32","Released","Mar 1, 2026 12:26:41 AM PST"
"Mar 1, 2026 12:26:52 AM PST","25788732721","Order","111-6293364-7497059","307282-2J","VIVOSUN 2-Pack Clamp Lamp Light with Detachable 5.5 Inch Aluminum Reflector up to 60W E26 Socket (No Bulb Included), 6 Feet Cord, UL Listed","1","amazon.com","Standard Orders","Amazon","AUBURN","WA","98001","MarketplaceFacilitator","21.99","2.26","0","0","0","0","0","0","0","0","-2.26","-3.30","-5.80","0","0","12.89","Released","Mar 1, 2026 12:26:52 AM PST"
"Mar 1, 2026 12:27:17 AM PST","25788732721","Order","114-1828602-2770633","HM003J","VIVOSUN Reptile Heating Pad 8x18 Inch with Thermostat Combo Under Tank Terrarium Heating Mat for Turtles, Lizards, Frogs, and Other Reptiles","1","amazon.com","Standard Orders","Amazon","FORT WORTH","TX","76132","MarketplaceFacilitator","35.99","2.97","2.99","0","0","0","0","0","-2.99","0","-2.97","-5.40","-5.83","0","0","24.76","Released","Mar 1, 2026 12:27:17 AM PST"
"Mar 1, 2026 12:27:20 AM PST","25788732721","Order","111-0297521-8966658","VSG-ESPRAY-2L-US","VIVOSUN Battery Powered Sprayer 0.5Gallon, Electric Spray Bottle USB Rechargeable, Automatic Water Pump Plant Mister with Adjustable Pressure, Easy to","1","amazon.com","Standard Orders","Amazon","SANTA ANA","CA","92705","MarketplaceFacilitator","28.79","2.23","0","0","0","0","0","0","0","0","-2.23","-4.32","-7.16","0","0","17.31","Released","Mar 1, 2026 12:27:20 AM PST"
"Mar 1, 2026 12:27:23 AM PST","25788732721","Order","112-4817888-7561846","306109-416J","VIVOSUN Dryer Vent Hose, 4 inch Aluminum Foil Ducting, 16FT Long Heavy-Duty Dryer Hose Vent Kit for HVAC Ventilation, Exhaust, Duct Fan Systems, Black","1","amazon.com","Standard Orders","Amazon","PITTSBURGH","PA","15235","MarketplaceFacilitator","17.99","1.08","0","0","0","0","0","0","0","0","-1.08","-2.70","-5.80","0","0","9.49","Released","Mar 1, 2026 12:27:23 AM PST"
"Mar 1, 2026 12:27:31 AM PST","25788732721","Order","114-5745480-2474651","330101x2NJ","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Gre","2","amazon.com","Standard Orders","Amazon","MILLVILLE","NJ","08332","MarketplaceFacilitator","50.38","3.34","0","0","0","0","0","0","0","0","-3.34","-7.56","-11.14","0","0","31.68","Released","Mar 1, 2026 12:27:31 AM PST"
"Mar 1, 2026 12:27:46 AM PST","25788732721","Order","113-5162347-3661040","311001-7x5NJ","VIVOSUN 5-Pack 7 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","WILLIS","TX","77318","MarketplaceFacilitator","16.19","1.34","1.49","0","0","0","0","0","-1.49","0","-1.34","-2.43","-5.71","0","0","8.05","Released","Mar 1, 2026 12:27:46 AM PST"
"Mar 1, 2026 12:27:57 AM PST","25788732721","Refund","112-6721642-6641044","306104-8C","VIVOSUN 8 Inch Flexible Aluminum Ducting for HVAC Ventilation, 25 FT Long Air Duct Hose with 2 Clamps, Multi-Layer Dryer Vent Duct for Heating Cooling","1","amazon.com","Standard Orders","Amazon","SANTA CRUZ","CA","95062","MarketplaceFacilitator","-32.99","-3.06","0","0","0","0","0","0","1.65","0","3.06","3.76","0","0","0","-27.58","Released","Mar 1, 2026 12:27:57 AM PST"
"Mar 1, 2026 12:28:21 AM PST","25788732721","Order","112-2603883-4906654","VSF-AWE6-G2x2","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6"", EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Ci","1","amazon.com","Standard Orders","Amazon","ATLANTIC CITY","NJ","08401","MarketplaceFacilitator","75.99","5.03","0","0","0","0","0","0","0","0","-5.03","-11.40","-10.97","0","0","53.62","Released","Mar 1, 2026 12:28:21 AM PST"
"Mar 1, 2026 12:28:21 AM PST","25788732721","Order","113-8917097-9814643","332025J","VIVOSUN 3-Pack Jewelry Loupe, 30X/60X/90X Eye Loupe with UV/LED Lights, Foldable Magnifiers for Jewelry, Gems, Watches, Coins, and Stamps","1","amazon.com","Standard Orders","Amazon","VILLAGE OF LAKEWOOD","IL","60014","MarketplaceFacilitator","18.04","1.49","1.49","0","0","0","0","0","-1.49","0","-1.49","-2.16","-3.95","0","0","11.93","Released","Mar 1, 2026 12:28:21 AM PST"
"Mar 1, 2026 12:28:44 AM PST","25788732721","Order","111-5323223-0996267","331101-8","VIVOSUN 8 Inch Inline Duct Fan 420 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","amazon.com","Standard Orders","Amazon","ELLICOTT CITY","MD","21043","MarketplaceFacilitator","35.98","2.16","0","0","0","0","0","0","0","0","-2.16","-5.40","-7.06","0","0","23.52","Released","Mar 1, 2026 12:28:44 AM PST"
"Mar 1, 2026 12:28:49 AM PST","25788732721","Order","112-5578250-9976227","311001-15x5NJ","VIVOSUN 5-Pack 15 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","CONCORD","NC","28025","MarketplaceFacilitator","19.79","1.39","0","0","0","0","0","0","0","0","-1.39","-2.97","-6.12","0","0","10.70","Released","Mar 1, 2026 12:28:49 AM PST"
"Mar 1, 2026 12:28:49 AM PST","25788732721","Order","112-8490589-3717845","311001-15x5NJ","VIVOSUN 5-Pack 15 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","ANTIOCH","CA","94509","MarketplaceFacilitator","19.79","1.93","2.99","0","0","0","0","0","-2.99","0","-1.93","-2.97","-6.12","0","0","10.70","Released","Mar 1, 2026 12:28:49 AM PST"
"Mar 1, 2026 12:29:06 AM PST","25788732721","Order","113-0264983-6788278","330702-02J","VIVOSUN Trellis Netting Heavy-duty Polyester 5'x30' 1 Pack","1","amazon.com","Standard Orders","Amazon","OAKLAND","CA","94609","MarketplaceFacilitator","8.99","0.97","1.49","0","0","0","0","0","-1.49","0","-0.97","-1.35","-2.51","0","0","5.13","Released","Mar 1, 2026 12:29:06 AM PST"
"Mar 1, 2026 12:29:20 AM PST","25788732721","Order","112-4948619-0204238","305130-PEN","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics,","1","amazon.com","Standard Orders","Amazon","ASHLAND","MA","01721","MarketplaceFacilitator","15.19","0.95","0.05","0","0","0","0","0","-0.05","0","-0.95","-1.82","-3.65","0","0","9.72","Released","Mar 1, 2026 12:29:20 AM PST"
"Mar 1, 2026 12:29:28 AM PST","25788732721","Order","113-4771094-8215457","VSN-CAMGIR32J","VIVOSUN Cal+Mag+Iron (2-0-0), Calcium, Magnesium & Iron Supplement, Liquid Nutrient Fertilizer for All Plants, Concentrated Plant Food for Soil/Soille","1","amazon.com","Standard Orders","Amazon","GRANADA HILLS","CA","91344","MarketplaceFacilitator","26.99","2.63","0","0","0","0","0","0","0","0","-2.63","-4.05","-6.12","0","0","16.82","Released","Mar 1, 2026 12:29:28 AM PST"
"Mar 1, 2026 12:30:08 AM PST","25788732721","Order","113-8535080-0165057","306104-4C","VIVOSUN 4 Inch Flexible Aluminum Ducting, 25 Feet Long Flex Air Duct with 2 Clamps, Heavy-Duty Multi-Layer Dryer Hose Vent Kit for Heating Cooling Ven","1","amazon.com","Standard Orders","Amazon","Mission Hills","CA","91345","MarketplaceFacilitator","18.99","1.85","0","0","0","0","0","0","0","0","-1.85","-2.85","-6.12","0","0","10.02","Released","Mar 1, 2026 12:30:08 AM PST"
"Mar 1, 2026 12:30:08 AM PST","25788732721","Order","111-1507715-6139444","332582-20","VIVOSUN 260GPH 20W Submersible Water Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 6ft Power Cord and 3 Outlet Adapters, Blue","1","amazon.com","Standard Orders","Amazon","MISSOURI CITY","TX","77459","MarketplaceFacilitator","17.99","1.12","0","0","0","0","0","0","0","0","-1.12","-2.70","-5.42","0","0","9.87","Released","Mar 1, 2026 12:30:08 AM PST"
"Mar 1, 2026 12:30:18 AM PST","25788732721","Order","112-8110498-4425000","330101NJ","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.com","Standard Orders","Amazon","LISLE","IL","60532","MarketplaceFacilitator","14.99","1.05","1.49","0","0","0","0","0","-1.49","0","-2.10","-4.50","-4.52","0","0","4.92","Released","Mar 1, 2026 12:30:18 AM PST"
"Mar 1, 2026 12:30:18 AM PST","25788732721","Order","112-8110498-4425000","330101NJ","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.com","Standard Orders","Amazon","LISLE","IL","60532","","14.99","1.05","1.50","0","0","0","0","0","-1.50","0","0","0","-4.52","0","0","11.52","Released","Mar 1, 2026 12:30:18 AM PST"
"Mar 1, 2026 12:31:10 AM PST","25788732721","Order","112-0083958-2139476","330101NJ","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.com","Standard Orders","Amazon","BURLESON","TX","76028","MarketplaceFacilitator","14.99","1.24","0","0","0","0","0","0","0","0","-1.24","-2.25","-4.52","0","0","8.22","Released","Mar 1, 2026 12:31:10 AM PST"
"Mar 1, 2026 12:31:35 AM PST","25788732721","Order","112-5867106-2213805","GB0100J","VIVOSUN 5 Tier Vertical Gardening Stackable Planter for Strawberries, Flowers, Herbs, Vegetables, Ivory","1","amazon.com","Standard Orders","Amazon","OCEANSIDE","CA","92058","MarketplaceFacilitator","35.99","2.97","0","0","0","0","0","0","0","0","-2.97","-5.40","-11.73","0","0","18.86","Released","Mar 1, 2026 12:31:35 AM PST"
"Mar 1, 2026 12:31:39 AM PST","25788732721","Order","111-4853571-8357827","VS-THB1S","VIVOSUN AeroLab THB1S Wireless Bluetooth Hygrometer Thermometer Indoor, VPD, Digital Temp Humidity Meter, LCD Smart App Control & Alert, Data Storage,","1","amazon.com","Standard Orders","Amazon","WATER VALLEY","MS","38965","MarketplaceFacilitator","18.04","1.26","0","0","0","0","0","0","0","0","-1.26","-2.71","-4.06","0","0","11.27","Released","Mar 1, 2026 12:31:39 AM PST"
"Mar 1, 2026 12:31:56 AM PST","25788732721","Order","114-5268341-0435428","330101CNJ","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardeni","1","amazon.com","Standard Orders","Amazon","SALEM","OR","97301","","24.79","0","0.74","0","0","0","0","0","-0.74","0","0","-3.72","-5.47","0","0","15.60","Released","Mar 1, 2026 12:31:56 AM PST"
"Mar 1, 2026 12:32:10 AM PST","25788732721","Order","111-4090830-5182663","332572J","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, P","1","amazon.com","Standard Orders","Amazon","TUCSON","AZ","85743","MarketplaceFacilitator","22.49","1.37","0","0","0","0","0","0","0","0","-1.37","-3.37","-5.80","0","0","13.32","Released","Mar 1, 2026 12:32:10 AM PST"
"Mar 1, 2026 12:32:27 AM PST","25788732721","Order","111-1829871-1417020","311001-20x5NJ","VIVOSUN 5-Pack 20 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.com","Standard Orders","Amazon","NEW WINDSOR","MD","21776","MarketplaceFacilitator","23.99","1.44","0","0","0","0","0","0","0","0","-1.44","-3.60","-7.14","0","0","13.25","Released","Mar 1, 2026 12:32:27 AM PST"
"Mar 1, 2026 12:32:28 AM PST","25788732721","Order","112-8055755-4548221","305140-PEN","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics,","1","amazon.com","Standard Orders","Amazon","OREGON CITY","OR","97045","","18.04","0","1.50","0","0","0","0","0","-1.50","0","0","-2.16","-4.42","0","0","11.46","Released","Mar 1, 2026 12:32:28 AM PST"
"Mar 1, 2026 12:32:36 AM PST","25788732721","Order","111-1227651-2022636","304113-84","VIVOSUN S848 4x8 Grow Tent 96""x48""x80"" High Reflective Mylar Tents with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS4000/VSF4","1","amazon.com","Standard Orders","Amazon","SALEM","OH","44460","MarketplaceFacilitator","197.99","14.35","5.87","0.43","0","0","0","0","0","0","-14.78","-29.70","-33.08","0","0","141.08","Released","Mar 1, 2026 12:32:36 AM PST"
"Mar 1, 2026 12:32:44 AM PST","25788732721","Order","113-8070969-8091429","304116-84","VIVOSUN R846 4x8 Grow Tent, 96""x48""x72"" Roof Cube Tent with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS4000/VSF4300","1","amazon.com","Standard Orders","Amazon","CANTON","OH","44703","MarketplaceFacilitator","197.99","12.87","1.61","0","0","0","0","0","-1.61","0","-12.87","-29.70","-25.31","0","0","142.98","Released","Mar 1, 2026 12:32:44 AM PST"
