settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
26902793752	22.04.2026 00:56:37 UTC	06.05.2026 00:56:37 UTC	08.05.2026 00:56:37 UTC	7847,48	EUR																		
26902793752						Order	408-0420047-1675556			D2J979WTJ	Amazon.fr	ItemPrice	Principal	20,53	MFN	22.04.2026	22.04.2026 23:39:14 UTC	62134116262682			VSGB-10-EU-M	1	
26902793752						Order	408-0420047-1675556			D2J979WTJ	Amazon.fr	ItemPrice	Tax	4,11	MFN	22.04.2026	22.04.2026 23:39:14 UTC	62134116262682			VSGB-10-EU-M	1	
26902793752						Order	408-0420047-1675556			D2J979WTJ	Amazon.fr	ItemWithheldTax	MarketplaceFacilitatorVAT-Shipping	0,00	MFN	22.04.2026	22.04.2026 23:39:14 UTC	62134116262682			VSGB-10-EU-M	1	
26902793752						Order	408-0420047-1675556			D2J979WTJ	Amazon.fr	ItemWithheldTax	MarketplaceFacilitatorVAT-Principal	-4,11	MFN	22.04.2026	22.04.2026 23:39:14 UTC	62134116262682			VSGB-10-EU-M	1	
26902793752						Order	408-0420047-1675556			D2J979WTJ	Amazon.fr	ItemFees	Commission	-3,70	MFN	22.04.2026	22.04.2026 23:39:14 UTC	62134116262682			VSGB-10-EU-M	1	
26902793752						Order	408-0420047-1675556			D2J979WTJ	Amazon.fr	ItemFees	DigitalServicesFee	-0,11	MFN	22.04.2026	22.04.2026 23:39:14 UTC	62134116262682			VSGB-10-EU-M	1	
26902793752						Order	403-8523808-1461947	403-8523808-1461947		TcWbxz8mN	Amazon.fr	ItemPrice	Principal	24,99	AFN	22.04.2026	22.04.2026 21:42:49 UTC	62129298270042			VSF-AWD4W-EU-FBA	1	
26902793752						Order	403-8523808-1461947	403-8523808-1461947		TcWbxz8mN	Amazon.fr	ItemPrice	Tax	5,00	AFN	22.04.2026	22.04.2026 21:42:49 UTC	62129298270042			VSF-AWD4W-EU-FBA	1	
26902793752						Order	403-8523808-1461947	403-8523808-1461947		TcWbxz8mN	Amazon.fr	ItemPrice	Shipping	0,82	AFN	22.04.2026	22.04.2026 21:42:49 UTC	62129298270042			VSF-AWD4W-EU-FBA	1	
26902793752						Order	403-8523808-1461947	403-8523808-1461947		TcWbxz8mN	Amazon.fr	ItemPrice	ShippingTax	0,17	AFN	22.04.2026	22.04.2026 21:42:49 UTC	62129298270042			VSF-AWD4W-EU-FBA	1	
